world today:(2, '北美洲', '8', '美国', 337328, 368079, 0, 19828, 10923, '2.96', 'USA', 'United States of America', 'https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json')
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 1952, 192, 206, 37, 1696, 147, 20200330, 50, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 2245, 293, 220, 14, 1956, 260, 20200331, 69, 19, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 2245, 0, 220, 0, 1956, 0, 20200401, 69, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 2460, 215, 220, 0, 2155, 199, 20200402, 85, 16, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 3183, 723, 220, 0, 2869, 714, 20200403, 94, 9, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 3613, 430, 329, 109, 3143, 274, 20200404, 141, 47, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 3864, 251, 374, 45, 3339, 196, 20200405, 151, 10, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json', 4057, 193, 374, 0, 3526, 187, 20200406, 157, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1, 1, 0, 0, 1, 1, 20200130, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1, 0, 0, 0, 1, 0, 20200131, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1, 0, 0, 0, 1, 0, 20200201, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2, 1, 0, 0, 1, 0, 20200202, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2, 0, 0, 0, 1, 0, 20200203, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2, 0, 0, 0, 1, 0, 20200204, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 1, 0, 0, 2, 1, 20200205, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200206, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200207, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200208, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200209, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200210, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200211, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200212, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200213, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200214, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200215, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200216, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200217, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200218, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200219, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200220, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200221, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200222, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200223, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200224, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200225, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200226, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200227, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200228, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200229, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200301, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200302, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200303, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200304, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3, 0, 0, 0, 2, 0, 20200305, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 5, 2, 0, 0, 4, 2, 20200306, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 5, 0, 0, 0, 4, 0, 20200307, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 6, 1, 0, 0, 5, 1, 20200308, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 10, 4, 0, 0, 9, 4, 20200309, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 33, 23, 0, 0, 32, 23, 20200310, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 49, 16, 0, 0, 48, 16, 20200311, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 52, 3, 0, 0, 50, 2, 20200312, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 52, 0, 0, 0, 50, 0, 20200313, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 64, 12, 0, 0, 62, 12, 20200314, 2, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 111, 47, 1, 1, 104, 42, 20200315, 6, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 140, 29, 1, 0, 127, 23, 20200316, 12, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 187, 47, 1, 0, 174, 47, 20200317, 12, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 187, 0, 1, 0, 174, 0, 20200318, 12, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 217, 30, 7, 6, 193, 19, 20200319, 17, 5, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 230, 13, 7, 0, 205, 12, 20200320, 18, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 307, 77, 13, 6, 275, 70, 20200321, 19, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 380, 73, 17, 4, 338, 63, 20200322, 25, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 462, 82, 18, 1, 411, 73, 20200323, 33, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 552, 90, 20, 2, 497, 86, 20200324, 35, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 636, 84, 26, 6, 572, 75, 20200325, 38, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 707, 71, 28, 2, 634, 62, 20200326, 45, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 803, 96, 31, 3, 718, 84, 20200327, 54, 9, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1075, 272, 35, 4, 972, 254, 20200328, 68, 14, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1418, 343, 42, 7, 1305, 333, 20200329, 71, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 1546, 128, 42, 0, 1426, 121, 20200330, 78, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2084, 538, 49, 7, 1947, 521, 20200331, 88, 10, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2311, 227, 50, 1, 2165, 218, 20200401, 96, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 2633, 322, 51, 1, 2475, 310, 20200402, 107, 11, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3018, 385, 52, 1, 2830, 355, 20200403, 136, 29, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3094, 76, 57, 5, 2893, 63, 20200404, 144, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3246, 152, 64, 7, 3030, 137, 20200405, 152, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json', 3660, 414, 73, 9, 3424, 394, 20200406, 163, 11, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 1, 1, 0, 0, 1, 1, 20200121, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 1, 0, 0, 0, 1, 0, 20200122, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 1, 0, 0, 0, 1, 0, 20200123, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 2, 1, 0, 0, 2, 1, 20200124, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 2, 0, 0, 0, 2, 0, 20200125, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 2, 0, 0, 0, 2, 0, 20200126, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4, 2, 0, 0, 4, 2, 20200127, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4, 0, 0, 0, 4, 0, 20200128, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4, 0, 0, 0, 4, 0, 20200129, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4, 0, 0, 0, 4, 0, 20200130, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 11, 7, 0, 0, 11, 7, 20200131, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 12, 1, 0, 0, 12, 1, 20200201, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 15, 3, 0, 0, 15, 3, 20200202, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 15, 0, 0, 0, 15, 0, 20200203, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 16, 1, 0, 0, 16, 1, 20200204, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 18, 2, 0, 0, 18, 2, 20200205, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 23, 5, 0, 0, 23, 5, 20200206, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 24, 1, 0, 0, 24, 1, 20200207, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 24, 0, 0, 0, 24, 0, 20200208, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 27, 3, 0, 0, 27, 3, 20200209, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 27, 0, 0, 0, 27, 0, 20200210, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 28, 1, 0, 0, 28, 1, 20200211, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 28, 0, 0, 0, 28, 0, 20200212, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 28, 0, 0, 0, 28, 0, 20200213, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 28, 0, 0, 0, 28, 0, 20200214, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 28, 0, 0, 0, 28, 0, 20200215, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 29, 1, 0, 0, 29, 1, 20200216, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 30, 1, 0, 0, 30, 1, 20200217, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 31, 1, 0, 0, 31, 1, 20200218, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 51, 20, 0, 0, 51, 20, 20200219, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 104, 53, 0, 0, 103, 52, 20200220, 1, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 204, 100, 0, 0, 203, 100, 20200221, 1, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 346, 142, 0, 0, 344, 141, 20200222, 2, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 602, 256, 0, 0, 597, 253, 20200223, 5, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 763, 161, 0, 0, 756, 159, 20200224, 7, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 977, 214, 0, 0, 967, 211, 20200225, 10, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 1261, 284, 0, 0, 1249, 282, 20200226, 12, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 1766, 505, 0, 0, 1753, 504, 20200227, 13, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 2337, 571, 0, 0, 2324, 571, 20200228, 13, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 3150, 813, 0, 0, 3133, 809, 20200229, 17, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 3736, 586, 0, 0, 3718, 585, 20200301, 18, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4212, 476, 0, 0, 4190, 472, 20200302, 22, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 4812, 600, 0, 0, 4784, 594, 20200303, 28, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 5328, 516, 0, 0, 5296, 512, 20200304, 32, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 5766, 438, 0, 0, 5731, 435, 20200305, 35, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 6284, 518, 0, 0, 6242, 511, 20200306, 42, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 6767, 483, 0, 0, 6723, 481, 20200307, 44, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7134, 367, 0, 0, 7084, 361, 20200308, 50, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7382, 248, 0, 0, 7331, 247, 20200309, 51, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7513, 131, 0, 0, 7459, 128, 20200310, 54, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7755, 242, 0, 0, 7695, 236, 20200311, 60, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7869, 114, 0, 0, 7803, 108, 20200312, 66, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 7979, 110, 0, 0, 7913, 110, 20200313, 66, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8086, 107, 0, 0, 8014, 101, 20200314, 72, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8162, 76, 834, 834, 7253, -761, 20200315, 75, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8236, 74, 1137, 303, 7024, -229, 20200316, 75, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8320, 84, 1401, 264, 6838, -186, 20200317, 81, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8413, 93, 1540, 139, 6789, -49, 20200318, 84, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8652, 239, 2233, 693, 6325, -464, 20200319, 94, 10, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8799, 147, 2612, 379, 6085, -240, 20200320, 102, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8897, 98, 2909, 297, 5884, -201, 20200321, 104, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8897, 0, 2909, 0, 5884, 0, 20200322, 104, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 8961, 64, 3166, 257, 5684, -200, 20200323, 111, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9037, 76, 3507, 341, 5410, -274, 20200324, 120, 9, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9241, 204, 4144, 637, 4966, -444, 20200325, 131, 11, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9332, 91, 4528, 384, 4665, -301, 20200326, 139, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9332, 0, 4528, 0, 4665, 0, 20200327, 139, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9478, 146, 4811, 283, 4523, -142, 20200328, 144, 5, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9583, 105, 5033, 222, 4398, -125, 20200329, 152, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9661, 78, 5228, 195, 4275, -123, 20200330, 158, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json', 9887, 226, 5408, 180, 4314, 39, 20200331, 165, 7, 0)
